sample_idx,true_class,predicted_class,raw_bad_probability,predicted_bad_probability,predicted_good_probability,predicted_confidence,true_class_confidence,predicted_threshold_relative_confidence,true_class_threshold_relative_confidence,true_label,predicted_label,is_correct,raw_good_probability,original_threshold,pred_confidence_z_score,confidence_category,saved_true_class,decision_boundary,raw_bad_probability_sigma,decision_boundary_lower_bound,decision_boundary_upper_bound,decision_boundary_distance,decision_boundary_abs_distance,decision_boundary_sigma_group
177,0,0,0.2549400271911322,,0.7450599728088678,0.7450599728088678,0.7450599728088678,0.5447499514444067,0.5447499514444067,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7450599728088678,0.56,0.683313757881067,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3050599728088679,0.3050599728088679,outside_1sigma
180,0,0,0.2647279521481517,,0.7352720478518483,0.7352720478518483,0.7352720478518483,0.5272715140211577,0.5272715140211577,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7352720478518483,0.56,0.6014973321417804,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.29527204785184835,0.29527204785184835,outside_1sigma
187,0,0,0.1255142482227055,,0.8744857517772945,0.8744857517772945,0.8744857517772945,0.7758674138880259,0.7758674138880259,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8744857517772945,0.56,1.7651727504886334,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.43448575177729454,0.43448575177729454,outside_1sigma
189,0,0,0.1453491913842197,,0.8546508086157802,0.8546508086157802,0.8546508086157802,0.7404478725281791,0.7404478725281791,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8546508086157802,0.56,1.5993741607627106,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.41465080861578035,0.41465080861578035,outside_1sigma
190,0,0,0.3584049530282414,,0.6415950469717586,0.6415950469717586,0.6415950469717586,0.3599911553067119,0.3599911553067119,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6415950469717586,0.56,-0.181540688648151,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.20159504697175867,0.20159504697175867,outside_1sigma
192,0,0,0.3371646268986057,,0.6628353731013943,0.6628353731013943,0.6628353731013943,0.3979203091096326,0.3979203091096326,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6628353731013943,0.56,-0.0039946231547415,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.22283537310139434,0.22283537310139434,outside_1sigma
194,0,0,0.1699279617513781,,0.8300720382486219,0.8300720382486219,0.8300720382486219,0.6965572111582533,0.6965572111582533,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8300720382486219,0.56,1.3939223260441151,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.39007203824862197,0.39007203824862197,outside_1sigma
195,1,1,0.7922548963607379,0.7922548963607379,,0.7922548963607379,0.7922548963607379,0.527852037183495,0.527852037183495,BAD CREDIT RISK,BAD CREDIT RISK,True,0.2077451036392621,0.56,1.0778120785168104,high_confidence,1,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,0.23225489636073782,0.23225489636073782,outside_1sigma
196,0,0,0.2464264197965243,,0.7535735802034756,0.7535735802034756,0.7535735802034756,0.5599528217919209,0.5599528217919209,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7535735802034756,0.56,0.7544782723448636,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.31357358020347575,0.31357358020347575,outside_1sigma
197,0,0,0.1779183014977433,,0.8220816985022567,0.8220816985022567,0.8220816985022567,0.6822887473254583,0.6822887473254583,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8220816985022567,0.56,1.327131760999854,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.38208169850225676,0.38208169850225676,outside_1sigma
199,0,0,0.274229941166875,,0.725770058833125,0.725770058833125,0.725770058833125,0.5103036764877231,0.5103036764877231,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.725770058833125,0.56,0.5220710204015825,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.28577005883312506,0.28577005883312506,outside_1sigma
